tickerID,IQ_COMPANY_NAME_LONG,IQ_BUS_SEG_PRIMARY_PIC_ABS,IQ_BUS_SEG_SECONDARY_PIC_ABS,IQ_BUS_SEG_PRIMARY_SIC_ABS,IQ_BUS_SEG_SECONDARY_SIC_ABS,IQ_INDUSTRY_SECTOR,IQ_INDUSTRY_GROUP,IQ_INDUSTRY,IQ_PRIMARY_INDUSTRY,IQ_PRIMARY_INDUSTRY_SUBSECTOR5_ID,IQ_PRIMARY_INDUSTRY_SUBSECTOR5_NAME,IQ_PRIMARY_INDUSTRY_SUBSECTOR6_ID,IQ_PRIMARY_SIC_CODE,IQ_PRIMARY_SIC_INDUSTRY,IQ_COMPANY_TYPE,IQ_PICS_CODE,IQ_BUS_SEG_NAIC_ABS
TSX:SEA,Seabridge Gold Inc. (TSX:SEA),Gold ,Diversified Metals & Mining ,Gold ores (1041),Metal mining (1000),Materials,Materials,Metals and Mining,Gold,2053010,Gold Ores,(Invalid Subsector ID),1040,Gold and silver ores,Public Company,15104030,Gold Ore Mining (212221)
NasdaqGS:SBLK,Star Bulk Carriers Corp. (NasdaqGS:SBLK),Marine ,0,Water transportation (4400),0,Industrials,Transportation,Marine,Marine,3231200,Marine Transportation Of Freight,(Invalid Subsector ID),4412,Deep sea foreign transportation of freight,Public Company,20303010,Water Transportation (483)
NYSE:PGTI,"PGT Innovations, Inc. (NYSE:PGTI)",Building Products ,0,"Metal doors, sash, and trim (3442)",0,Industrials,Capital Goods,Building Products,Building Products,3031300,Windows and Doors,(Invalid Subsector ID),3442,"Metal doors, sash, and trim",Public Company,20102010,Metal Window and Door Manufacturing (332321)
NasdaqGS:CECO,Career Education Corporation (NasdaqGS:CECO),Education Services ,0,Educational services (8200),0,Consumer Discretionary,Consumer Services,Diversified Consumer Services,Education Services,3112401,Schools,(Invalid Subsector ID),8200,Educational services,Public Company,25302010,Educational Services (611)
NasdaqCM:CUNB,CU Bancorp (NasdaqCM:CUNB),Regional Banks ,0,Commercial banks (6020),0,Financials,Banks,Banks,Regional Banks,7012200,National and State Commercial Banks,(Invalid Subsector ID),6020,Commercial banks,Public Company,40101015,Commercial Banking (522110)
NasdaqGS:RUTH,"Ruth's Hospitality Group, Inc. (NasdaqGS:RUTH)",Restaurants ,0,Eating places (5812),0,Consumer Discretionary,Consumer Services,"Hotels, Restaurants and Leisure",Restaurants,4214100,Full Service Restaurants,(Invalid Subsector ID),5812,Eating places,Public Company,25301040,Full-Service Restaurants (722511)
NasdaqGS:MTLS,Materialise NV (NasdaqGS:MTLS),Application Software ,IT Consulting & Other Services ,Prepackaged software (7372),Computer related services (7379),Information Technology,Software and Services,Software,Application Software,8041350,Enterprise Software,(Invalid Subsector ID),7372,Prepackaged software,Public Company,45103010,Software Publishers (511210)
NYSE:GCO,Genesco Inc. (NYSE:GCO),Apparel Retail ,Internet and Direct Marketing Retail ,Shoe stores (5661),Nonstore retailers (5960),Consumer Discretionary,Retailing,Specialty Retail,Apparel Retail,4441500,Accessory Stores,(Invalid Subsector ID),5661,Shoe stores,Public Company,25504010,Shoe Stores (448210)
NasdaqGS:CONN,"Conn's, Inc. (NasdaqGS:CONN)",Computer & Electronics Retail ,Computer & Electronics Retail ,Household appliance stores (5722),"Radio, Television, and electronic stores (5731)",Consumer Discretionary,Retailing,Specialty Retail,Computer and Electronics Retail,4442300,Appliance Stores,(Invalid Subsector ID),5731,"Radio, Television, and electronic stores",Public Company,25504020,Household Appliance Stores (443141)
NasdaqGS:CTWS,"Connecticut Water Service, Inc. (NasdaqGS:CTWS)",0,0,0,0,Utilities,Utilities,Water Utilities,Water Utilities,9551300,Waste Water Treatment,(Invalid Subsector ID),4941,Water supply,Public Company,55104010,0
NYSE:REX,REX American Resources Corporation (NYSE:REX),Computer & Electronics Retail ,Computer & Electronics Retail ,"Radio, Television, and electronic stores (5731)",Household appliance stores (5722),Energy,Energy,"Oil, Gas and Consumable Fuels",Oil and Gas Refining and Marketing,1033100,Oil and Gas Refining and Marketing,(Invalid Subsector ID),2860,Industrial organic chemicals,Public Company,10102030,Electronics Stores (443142)
NasdaqGM:TPIC,"TPI Composites, Inc. (NasdaqGM:TPIC)",Heavy Electrical Equipment ,Auto Parts & Equipment ,Turbines and turbine generator sets (3511),Motor vehicle parts and accessories (3714),Industrials,Capital Goods,Electrical Equipment,Heavy Electrical Equipment,3052100,Power Generation Equipment,(Invalid Subsector ID),3510,Engines and turbines,Public Company,20104020,"Engine, Turbine, and Power Transmission Equipment Manufacturing (33361)"
NasdaqGM:EVBG,"Everbridge, Inc. (NasdaqGM:EVBG)",Application Software ,0,Prepackaged software (7372),0,Information Technology,Software and Services,Software,Application Software,0,0,(Invalid Subsector ID),7370,"Computer programming, data processing, and other computer related services",Public Company,45103010,Software Publishers (511210)
NYSE:TK,Teekay Corporation (NYSE:TK),Oil & Gas Storage & Transportation ,Oil & Gas Storage & Transportation ,Deep sea foreign transportation of freight (4412),"Pipelines, except natural gas (4610)",Energy,Energy,"Oil, Gas and Consumable Fuels",Oil and Gas Storage and Transportation,0,0,(Invalid Subsector ID),4412,Deep sea foreign transportation of freight,Public Company,10102040,Deep Sea Freight Transportation (483111)
NasdaqGS:MGNX,"MacroGenics, Inc. (NasdaqGS:MGNX)",Biotechnology ,Pharmaceuticals ,Biological products except diagnostic (2836),Drugs (2830),Healthcare,"Pharmaceuticals, Biotechnology and Life Sciences",Biotechnology,Biotechnology,0,0,(Invalid Subsector ID),2836,Biological products except diagnostic,Public Company,35201010,Biological Product (except Diagnostic) Manufacturing (325414)
TSX:DHX.B,DHX Media Ltd. (TSX:DHX.B),Movies & Entertainment ,0,Motion picture and video production (7812),0,Consumer Discretionary,Media,Media,Movies and Entertainment,4313200,Entertainment Production Companies,(Invalid Subsector ID),7812,Motion picture and video production,Public Company,25401030,Motion Picture and Video Production (512110)
NasdaqGS:FLWS,"1-800-FLOWERS.COM, Inc. (NasdaqGS:FLWS)",Internet and Direct Marketing Retail ,Specialty Stores ,Nonstore retailers (5960),Florists (5992),Consumer Discretionary,Retailing,Internet and Direct Marketing Retail,Internet and Direct Marketing Retail,4421100,Catalog Specialty Retail,(Invalid Subsector ID),5990,Retail stores,Public Company,25502020,Electronic Shopping (454111)
NasdaqGS:CSWI,"CSW Industrials, Inc. (NasdaqGS:CSWI)",Building Products ,Consumer Electronics ,"Building materials, hardware, garden supply, and mobile home dealers (5200)",Communications equipment (3669),Industrials,Capital Goods,Building Products,Building Products,0,0,(Invalid Subsector ID),2800,Chemicals and allied products,Public Company,20102010,Other Building Material Dealers (444190)
NasdaqGS:CALA,"Calithera Biosciences, Inc. (NasdaqGS:CALA)",Pharmaceuticals ,0,Drugs (2830),0,Healthcare,"Pharmaceuticals, Biotechnology and Life Sciences",Biotechnology,Biotechnology,0,0,(Invalid Subsector ID),2836,Biological products except diagnostic,Public Company,35201010,Pharmaceutical and Medicine Manufacturing (32541)
NYSE:CKH,SEACOR Holdings Inc. (NYSE:CKH),Oil & Gas Equipment & Services ,Oil & Gas Equipment & Services ,Oil and gas field services (1380),Oil and gas field machinery (3533),Energy,Energy,Energy Equipment and Services,Oil and Gas Equipment and Services,0,0,(Invalid Subsector ID),4412,Deep sea foreign transportation of freight,Public Company,10101020,Support Activities for Oil and Gas Operations (213112)
NasdaqGM:QCRH,"QCR Holdings, Inc. (NasdaqGM:QCRH)",Regional Banks ,0,Commercial banks (6020),0,Financials,Banks,Banks,Regional Banks,7012200,National and State Commercial Banks,(Invalid Subsector ID),6020,Commercial banks,Public Company,40101015,Commercial Banking (522110)
NYSE:MG,"Mistras Group, Inc. (NYSE:MG)",Research & Consulting Services ,Construction & Engineering ,"Research, development, and testing services (8730)","Engineering, architectural, and surveying services (8710)",Industrials,Commercial and Professional Services,Professional Services,Research and Consulting Services,3115600,Consulting Services,(Invalid Subsector ID),8711,Engineering services,Public Company,20202020,Scientific Research and Development Services (5417)
NasdaqGS:IIIN,"Insteel Industries, Inc. (NasdaqGS:IIIN)",0,0,0,0,Industrials,Capital Goods,Building Products,Building Products,0,0,(Invalid Subsector ID),3310,"Steel works, blast furnaces, and rolling and finishing mills",Public Company,20102010,0
NYSE:SRLP,Sprague Resources LP (NYSE:SRLP),Oil & Gas Refining & Marketing ,0,Petroleum products (5172),0,Energy,Energy,"Oil, Gas and Consumable Fuels",Oil and Gas Storage and Transportation,0,0,(Invalid Subsector ID),5171,Petroleum bulk stations and terminals,Public Company,10102040,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals) (424720)
NasdaqGM:GNMK,"GenMark Diagnostics, Inc. (NasdaqGM:GNMK)",0,0,0,0,Healthcare,Healthcare Equipment and Services,Healthcare Equipment and Supplies,Healthcare Equipment,6021125,"Medical Testing, Analyzing, and Diagnostic Equipment",(Invalid Subsector ID),3845,Electromedical equipment,Public Company,35101010,0
NasdaqGS:LION,Fidelity Southern Corporation (NasdaqGS:LION),Regional Banks ,0,Commercial banks (6020),0,Financials,Banks,Banks,Regional Banks,7012200,National and State Commercial Banks,(Invalid Subsector ID),6020,Commercial banks,Public Company,40101015,Commercial Banking (522110)
NasdaqGS:KBAL,"Kimball International, Inc. (NasdaqGS:KBAL)",Office Services & Supplies ,Home Furnishings ,Office furniture (2520),Household furniture (2510),Industrials,Commercial and Professional Services,Commercial Services and Supplies,Office Services and Supplies,3115800,Office Furnishings and Equipment,(Invalid Subsector ID),2520,Office furniture,Public Company,20201060,Office Furniture (including Fixtures) Manufacturing (33721)
TSX:AUP,Aurinia Pharmaceuticals Inc. (TSX:AUP),Health Care Equipment ,0,"Surgical, medical, and dental instruments and supplies (3840)",0,Healthcare,"Pharmaceuticals, Biotechnology and Life Sciences",Biotechnology,Biotechnology,0,0,(Invalid Subsector ID),2836,Biological products except diagnostic,Public Company,35201010,Medical Equipment and Supplies Manufacturing (33911)
NYSE:NAT,Nordic American Tankers Limited (NYSE:NAT),Oil & Gas Storage & Transportation ,0,Water transportation of freight  (4449),0,Energy,Energy,"Oil, Gas and Consumable Fuels",Oil and Gas Storage and Transportation,9621092,Oil and Gas Tankers,(Invalid Subsector ID),4400,Water transportation,Public Company,10102040,Inland Water Freight Transportation (483211)
NasdaqGS:INWK,"InnerWorkings, Inc. (NasdaqGS:INWK)",Commercial Printing ,Diversified Support Services ,Commercial printing (2750),Public warehousing and storage (4220),Industrials,Commercial and Professional Services,Commercial Services and Supplies,Commercial Printing,3111100,Printing Services,(Invalid Subsector ID),5190,Miscellaneous nondurable goods - wholesale,Public Company,20201010,Commercial Printing (except Screen and Books) (323111)
NasdaqGS:MSEX,Middlesex Water Company (NasdaqGS:MSEX),Water Utilities ,Environmental & Facilities Services ,Water supply (4941),Refuse systems (4953),Utilities,Utilities,Water Utilities,Water Utilities,9551300,Waste Water Treatment,(Invalid Subsector ID),4941,Water supply,Public Company,55104010,Water Supply and Irrigation Systems (221310)
NasdaqGS:VSAR,"Versartis, Inc. (NasdaqGS:VSAR)",Biotechnology ,Pharmaceuticals ,Pharmaceutical preparations (2834),Pharmaceutical preparations (2834),Healthcare,"Pharmaceuticals, Biotechnology and Life Sciences",Biotechnology,Biotechnology,0,0,(Invalid Subsector ID),2836,Biological products except diagnostic,Public Company,35201010,Pharmaceutical Preparation Manufacturing (325412)
NasdaqGM:CARB,"Carbonite, Inc. (NasdaqGM:CARB)",Internet Software & Services ,Data Processing & Outsourced Services ,Information retrieval services (7375),Data processing and preparation (7374),Information Technology,Software and Services,Internet Software and Services,Internet Software and Services,8021200,Online Services,(Invalid Subsector ID),7370,"Computer programming, data processing, and other computer related services",Public Company,45101010,"Data Processing, Hosting, and Related Services (518)"
NYSE:DHT,"DHT Holdings, Inc. (NYSE:DHT)",Oil & Gas Storage & Transportation ,0,Water transportation of freight  (4449),0,Energy,Energy,"Oil, Gas and Consumable Fuels",Oil and Gas Storage and Transportation,9621092,Oil and Gas Tankers,(Invalid Subsector ID),4412,Deep sea foreign transportation of freight,Public Company,10102040,Inland Water Freight Transportation (483211)
NasdaqGS:IMKT.A,"Ingles Markets, Incorporated (NasdaqGS:IMKT.A)",Real Estate Operating Companies ,Packaged Foods & Meats ,Real estate operators (except developers) and lessors (6510),Dairy products (2020),Consumer Staples,Food and Staples Retailing,Food and Staples Retailing,Food Retail,5023100,Grocery Stores,(Invalid Subsector ID),5411,Grocery stores,Public Company,30101030,Lessors of Real Estate (5311)
NasdaqGS:PSTB,Park Sterling Corporation (NasdaqGS:PSTB),Regional Banks ,0,Commercial banks (6020),0,Financials,Banks,Banks,Regional Banks,7012200,National and State Commercial Banks,(Invalid Subsector ID),6020,Commercial banks,Public Company,40101015,Commercial Banking (522110)
NasdaqGS:PDFS,"PDF Solutions, Inc. (NasdaqGS:PDFS)",Semiconductor Equipment ,Application Software ,Special industry machinery (3559),Prepackaged software (7372),Information Technology,Semiconductors and Semiconductor Equipment,Semiconductors and Semiconductor Equipment,Semiconductor Equipment,8211100,Semiconductor Manufacturing Machinery,(Invalid Subsector ID),3559,Special industry machinery,Public Company,45301010,Semiconductor Machinery Manufacturing (333242)
NYSE:EVC,Entravision Communications Corporation (NYSE:EVC),Advertising ,0,Advertising (7310),0,Consumer Discretionary,Media,Media,Broadcasting,4312100,Radio,(Invalid Subsector ID),4833,Television broadcasting stations,Public Company,25401020,"Advertising, Public Relations, and Related Services (5418)"
NYSE:KMG,"KMG Chemicals, Inc. (NYSE:KMG)",Commodity Chemicals ,0,Industrial inorganic chemicals (2810),0,Materials,Materials,Chemicals,Specialty Chemicals,0,0,(Invalid Subsector ID),2860,Industrial organic chemicals,Public Company,15101050,Other Basic Inorganic Chemical Manufacturing (32518)
NasdaqGS:DXPE,"DXP Enterprises, Inc. (NasdaqGS:DXPE)",Trading Companies & Distributors ,0,Electrical apparatus and equipment (5063),0,Industrials,Capital Goods,Trading Companies and Distributors,Trading Companies and Distributors,3081100,Machinery Distribution,(Invalid Subsector ID),5080,"Machinery, equipment, and supplies - wholesale",Public Company,20107010,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers (423610)"
NasdaqGS:SPPI,"Spectrum Pharmaceuticals, Inc. (NasdaqGS:SPPI)",Biotechnology ,Pharmaceuticals ,Biological products except diagnostic (2836),Pharmaceutical preparations (2834),Healthcare,"Pharmaceuticals, Biotechnology and Life Sciences",Biotechnology,Biotechnology,0,0,(Invalid Subsector ID),2836,Biological products except diagnostic,Public Company,35201010,Biological Product (except Diagnostic) Manufacturing (325414)
NYSE:BY,"Byline Bancorp, Inc. (NYSE:BY)",0,0,0,0,Financials,Banks,Banks,Regional Banks,7012200,National and State Commercial Banks,(Invalid Subsector ID),6020,Commercial banks,Public Company,40101015,0
NasdaqGS:RGNX,Regenxbio Inc. (NasdaqGS:RGNX),Biotechnology ,Pharmaceuticals ,Biological products except diagnostic (2836),Drugs (2830),Healthcare,"Pharmaceuticals, Biotechnology and Life Sciences",Biotechnology,Biotechnology,0,0,(Invalid Subsector ID),2836,Biological products except diagnostic,Public Company,35201010,Biological Product (except Diagnostic) Manufacturing (325414)
NYSE:GLP,Global Partners LP (NYSE:GLP),Food Retail ,Specialized Consumer Services ,Grocery stores (5411),"Automotive repair, services, and parking (7500)",Energy,Energy,"Oil, Gas and Consumable Fuels",Oil and Gas Storage and Transportation,0,0,(Invalid Subsector ID),5171,Petroleum bulk stations and terminals,Public Company,10102040,Grocery Stores (4451)
