month,raw_string,spend,company_name,symbol
2016-05-01,NAU-NORTH MYRTLE 119,2318,Nautica,VFC
2015-10-01,CIRCLE K 03394,8333,Circle K,ATD.B-TSE
2014-11-01,KANGAROO EXPRESS 6210,402,Kangaroo Express,ATD.B-TSE
2016-02-01,RITE AID STORE - 5638,7250,Rite Aid,RAD
2016-02-01,CRACKER BARREL #28 NORCRO,4534,"Cracker Barrel Old Country Store, Inc.",CBRL
2014-04-01,STAPLES       00103192,10509,Staples,SPLS
2015-11-01,DICKS SPORTING GOODS1084,13261,"Dick's Sporting Goods, Inc.",DKS
2015-08-01,WALGREENS #9535,2637,Walgreens,WBA
2014-06-01,LOWES #01816*,9989,Lowe's,LOW
2016-06-01,WINGSTOP 0386,551,Wingstop,WING
2015-07-01,BONEFISH GRILL  7013,2716,Bonefish Grill,BLMN
2016-02-01,THE VITAMIN SHOPPE#170,2740,"Vitamin Shoppe, Inc.",VSI
2016-02-01,THE VITAMIN SHOPPE#170,2740,"Vitamin Shoppe, Inc.",VSI
2014-12-01,"LOWE'S OF CONCORD, CA 260",8214,Lowe's,LOW
2016-05-01,CVS/PHARMACY #06955US,1227,CVS Pharmacy,CVS
2014-05-01,JACK IN THE BOX 8141,717,Jack in the Box Inc.,JACK
2016-01-01,CRACKER BARREL #321 CORPU,3064,"Cracker Barrel Old Country Store, Inc.",CBRL
2016-06-01,DUNKIN #337626     Q35,109,Dunkin' Donuts,DNKN
2013-11-01,SAFEWAY FUEL  10029619,8523,Safeway,Alberstons
2015-02-01,CVS/PHARMACY #05872,3857,CVS Pharmacy,CVS
2014-11-01,COST PLUS WLD #49,16756,Cost Plus,BBBY
2016-05-01,DILLARD'S 902 FASHION SSCOTTSDALE   AZUS,5927,"Dillard's, Inc.",DDS
2015-08-01,POPEYE'S #0064,142,"Popeyes Louisiana Kitchen, Inc.",QSR-TSE
2015-08-01,POPEYE'S #0064,142,"Popeyes Louisiana Kitchen, Inc.",PLKI
2015-03-01,MCDONALD'S F5149,1471,McDonalds Corporation,MCD
2014-02-01,MCDONALD'S F32590,132,McDonalds Corporation,MCD
2013-12-01,MCDONALD'S F11574,741,McDonalds Corporation,MCD
2015-08-01,VITAMIN SHOPPE #378,2108,"Vitamin Shoppe, Inc.",VSI
2015-08-01,VITAMIN SHOPPE #378,2108,"Vitamin Shoppe, Inc.",VSI
2015-08-01,WM SUPERCENTER #3213,36622,"Wal-Mart Stores, Inc.",WMT
2015-03-01,LANE BRYANT 4100041038,743,Lane Bryant,ASNA
2015-01-01,TACO BELL #28265,243,Taco Bell,YUM
2016-07-01,WHITE HOUSE BLK MKT #3394,1492,White House Black Market,CHS
2015-02-01,OFFICE DEPOT #2619,2509,Office Depot,ODP
2014-10-01,WALGREENS #1309,279,Walgreens,WBA
2015-04-01,STARBUCKS #05552 SHERMAN,1478,Starbuck's,SBUX
2016-06-01,CONVERSE # 21,5474,Converse,NKE
2015-08-01,BURGER KING #13724,865,Burger King,QSR-TSE
2015-01-01,KROGER #0959,14946,Kroger,KR
2015-01-01,KROGER #0959,14946,Kroger Fuel,KR
2016-04-01,CVS/PHARMACY #02662,6734,CVS Pharmacy,CVS
2014-02-01,TARGET        00001792,31601,Target Corporation,TGT
2014-03-01,HARRIS TEETER  0177,7766,Harris Teeter,KR
2015-12-01,MCDONALD'S M7880 OF PA,1951,McDonalds Corporation,MCD
2015-11-01,WENDYS #2097,530,Wendy's,WEN
2015-05-01,WINGSTOP 625,2453,Wingstop,WING
2014-08-01,H.H. GREGG #116,6718,HH Greg,HGG
2016-06-01,FRED'S 1430,1529,"Fred's, Inc.",FRED
2015-12-01,SALLY BEAUTY #1133,456,Sally Beauty Supply,SBH
2015-09-01,PAPA MURPHY'S WI060,404,Papa Murphy's,FRSH
2013-12-01,SPORTSMANS WAREHOUSE 11PHOENIX      AZUS,7486,"Sportsman's Warehouse Holdings, Inc.",SPWH
2015-10-01,MCDONALD'S F36734,912,McDonalds Corporation,MCD
2015-04-01,VANS #0330,886,Vans,VFC
2015-09-01,WALGREENS #5547,3225,Walgreens,WBA
2016-07-01,STARBUCKS STORE 19357,2076,Starbuck's,SBUX
2016-02-01,WENDYS #0103,834,Wendy's,WEN
2014-04-01,IKEA CHICAGO,94421,IKEA,Ikea
2014-03-01,FAIRFIELD INN-PHOENIX,4360,Fairfield Inn & Suites,MAR
2014-12-01,JOURNEYS KIDZ #057128,1820,Journeys Kidz,GCO
2016-05-01,PANERA BREAD #4558,1427,Panera Bread Company,PNRA
2015-05-01,SUPERCUTS 80439,693,Supercuts,RGS
2015-05-01,#07623 SHAW'S,1207,Shaw's,Alberstons
2016-01-01,CVS/PHARMACY #04278,3731,CVS Pharmacy,CVS
2014-06-01,PAPA JOHN'S 01463.COM,715,"Papa John's International, Inc.",PZZA
2015-04-01,CHIPOTLE 0032,2248,Chipotle,CMG
2015-10-01,CVS/PHARMACY #06780,521,CVS Pharmacy,CVS
2014-11-01,WAL-MART #2967,10250,"Wal-Mart Stores, Inc.",WMT
2014-12-01,STARBUCKS #02408 FISHE,97,Starbuck's,SBUX
2015-06-01,UTAH'S 1ST POPEYE'S,3118,"Popeyes Louisiana Kitchen, Inc.",QSR-TSE
2015-06-01,UTAH'S 1ST POPEYE'S,3118,"Popeyes Louisiana Kitchen, Inc.",PLKI
2015-01-01,MCDONALD'S F2837,570,McDonalds Corporation,MCD
2014-02-01,CVSPHARMACY #0280  Q03,2515,CVS Pharmacy,CVS
2015-02-01,MARSHALLS #1219,1186,Marshalls,TJX
2014-11-01,MICHAELS STORES 1590,1629,"Michaels Cos., Inc.",MIK
2015-03-01,DOLLAR-GENERAL #2461,334,Dollar General Corporation,DG
2016-05-01,MURPHY7516ATWALMART,5309,"Murphy USA, Inc.",MUSA
2014-01-01,TACO BELL 021394,389,Taco Bell,YUM
2015-05-01,PANERA BREAD #3106,4800,Panera Bread Company,PNRA
2014-11-01,WALGREENS #11287,7484,Walgreens,WBA
2014-09-01,CVS #05887,452,CVS Pharmacy,CVS
2014-11-01,WAL-MART #3497,29362,"Wal-Mart Stores, Inc.",WMT
2016-03-01,QDOBA MEXICAN GRILL-309,250,Qdoba Mexican Eats,JACK
2014-12-01,DUNKIN #343349     Q35,2805,Dunkin' Donuts,DNKN
2014-04-01,DOLLAR GENERAL #6766,257,Dollar General Corporation,DG
2014-02-01,CVS PHARMACY #3392 Q03,2501,CVS Pharmacy,CVS
2014-08-01,CINEMARK 1062,1878,Cinemark,CNK
2014-01-01,MCDONALD'S F10680,146,McDonalds Corporation,MCD
2014-04-01,CARQUEST      01051630,823,Car Quest,AAP
2015-03-01,DOMINO'S 4488,519,"Domino's Pizza, Inc.",DPZ
2015-06-01,DOMINO'S 3525,1256,"Domino's Pizza, Inc.",DPZ
2014-06-01,J. CREW FACTORY STORE,2828,J. Crew Factory,JCG
2015-06-01,CHILI'S #102,3575,Chili's Grill & Bar,EAT
2014-11-01,WM SUPERCENTER #1769,3847,"Wal-Mart Stores, Inc.",WMT
2014-10-01,AMC GARDEN STATE 16 #2253,6576,"AMC Entertainment, Inc.",AMC
2013-12-01,AT&T SM90 10277,2632,AT&T,T
2013-12-01,VICTORIA'S SECRET #1387,3826,Victoria's Secret,LB
2014-03-01,BUY BUY BABY #3082,3012,buybuy Baby,BBBY
2016-02-01,WM SUPERCENTER #2758,6370,"Wal-Mart Stores, Inc.",WMT
2014-11-01,DOMINO'S 1753,876,"Domino's Pizza, Inc.",DPZ
2014-06-01,DRESSBARN #15,710,dressbarn,ASNA
2014-08-01,THE HOME DEPOT 2017,13200,Home Depot,HD
2015-03-01,WENDYS #6095,755,Wendy's,WEN
2015-03-01,MCDONALD'S F13870,316,McDonalds Corporation,MCD
2014-03-01,VERIZON WRLS X0889-01,20726,Verizon Wireless,VZ
2015-05-01,AUTOZONE #5724,2312,Autozone,AZO
2015-06-01,BATH & BODY WORKS 1705,1571,Bath & Body Works,LB
2014-06-01,CABLEVISION #7872,14083,Cablevision Systems Corporation,CVC
2015-06-01,GAMESTOP #2768,3186,Gamestop,GME
2015-03-01,SONIC DRIVE IN #3981,136,Sonic Corp.,SONC
2014-10-01,BIG LOTS STORES - #4104,2430,"Big Lots, Inc.",BIG
2014-03-01,SEARS CARPET CLN95373,2385,Sears Home Service,SHLD
2014-03-01,SEARS CARPET CLN95373,2385,Sears,SHLD
2013-12-01,APPLEBEES JOHN92202167,1596,Applebee's Neighborhood Bar & Grill,DIN
2016-07-01,REGAL TURLOCK STADIUM 14,7265,Regal Cinemas,RGC
2016-07-01,EXTENDEDSTAY 898,5851,Extended Stay America,STAY
2016-04-01,BOB EVANS REST #0567,433,Bob Evans,BOBE
2014-06-01,WM SUPERCENTER #3537,14530,"Wal-Mart Stores, Inc.",WMT
2014-11-01,MCDONALDS  F7649       CENTERVILLE  OHUS,267,McDonalds Corporation,MCD
2016-05-01,ULTA #658,1151,"Ulta Salon, Cosmetics & Fragrance, Inc.",ULTA
2015-04-01,GNC #2839,1033,GNC,GNC
2015-03-01,PUBLIX SUPERMARKETS #1441,23843,Publix Super Markets,PUSH
2016-03-01,DUNKIN #304199     Q35,242,Dunkin' Donuts,DNKN
2013-11-01,BEALLS #160,3211,Bealls,SSI
2016-05-01,PIZZA HUT #27069   US,1791,Pizza Hut,YUM
2016-03-01,LONGHORN STEAK00054775,12741,LongHorn Steakhouse,DRI
2016-03-01,CVS/PHARMACY #09120,3483,CVS Pharmacy,CVS
2013-12-01,WAL-MART #0518     SE2,871,"Wal-Mart Stores, Inc.",WMT
2016-07-01,ALBERTSONS #6393,44756,Alberstons,Alberstons
2016-04-01,DOLRTREE 2465 00024653,584,Dollar Tree,DLTR
2014-11-01,ST GEORGE COMFORT INN,2259,Comfort Inn,CHH
2014-01-01,MCDONALD'S M4887 OF NC,838,McDonalds Corporation,MCD
2015-03-01,MCDONALD'S F2959,468,McDonalds Corporation,MCD
2015-04-01,APPLEBEES     03000122,2029,Applebee's Neighborhood Bar & Grill,DIN
2014-05-01,SMARTNFINAL37210103729,3560,Smart & Final,SFS
2014-05-01,FRANCESCA'S #250,1822,Francesca's,FRAN
2014-05-01,T J MAXX #1360,5422,T.J. Maxx,TJX
2016-06-01,MCDONALD'S M2600 OF OH,1017,McDonalds Corporation,MCD
2015-07-01,CENTURY THEATRES 49QPS,929,Century Theaters,CNK
2015-04-01,ADVANCE AUTO PARTS #5718,761,Advance Auto Parts,AAP
2015-11-01,COUNTRY MART #2616,2715,Country Market,SVU
2015-08-01,STAPLES       00106997,1543,Staples,SPLS
2016-07-01,STAPLES       00112169,5270,Staples,SPLS
2016-01-01,CHILI'S #417,755,Chili's Grill & Bar,EAT
2015-06-01,CASEYS GEN STORE 2258,652,"Caseys General Stores, Inc",CASY
2015-10-01,CABELAS RETAIL CHRISTIANA,28422,Cabela's,CAB
2015-09-01,TARGET        00013094,25210,Target Corporation,TGT
2015-01-01,STOP & SHOP 0499,1813,Stop & Shop,AD-AMS
2014-05-01,STARBUCKS #08469 MARI,607,Starbuck's,SBUX
2016-07-01,ADIDAS 6543,633,adidas,ADS-ETR
2016-07-01,ADIDAS 6543,633,adidas,ADS-ETR
2016-05-01,DOLLAR-GENERAL #7599,1162,Dollar General Corporation,DG
2014-07-01,VITAMIN SHOPPE #443,778,"Vitamin Shoppe, Inc.",VSI
2014-07-01,VITAMIN SHOPPE #443,778,"Vitamin Shoppe, Inc.",VSI
2014-08-01,MCDONALD`S F10341,673,McDonalds Corporation,MCD
2016-02-01,KFC J718215   48601637,869,KFC,YUM
2015-03-01,RITE AID STORE #794Q05,914,Rite Aid,RAD
2016-01-01,BATH & BODY WORKS #2052,1778,Bath & Body Works,LB
2014-12-01,WM SUPERCENTER 4556,902,"Wal-Mart Stores, Inc.",WMT
2014-10-01,MACY'S EAST #609,11164,Macy's Inc,M
2016-03-01,TACO BELL 23900,422,Taco Bell,YUM
2016-03-01,OLD NAVY US 5730,1083,Old Navy,GPS
2016-03-01,OLD NAVY US 5730,1083,Old Navy,GPS
2015-11-01,BURGER KING #524,767,Burger King,QSR-TSE
2016-06-01,COTTAGE,188,cottages.com,WYN
2015-06-01,CARTER'S #369,690,"Carter's, Inc.",CRI
2015-11-01,GAMESTOP #1006,2087,Gamestop,GME
2014-02-01,AMC VERNON HILLS 8 #6951,225,"AMC Entertainment, Inc.",AMC
2015-01-01,SAMS CLUB  4999,7886,Sam's Club,WMT
2016-01-01,PANERA BREAD #3892,815,Panera Bread Company,PNRA
2015-06-01,WALGREENS #6416,5330,Walgreens,WBA
2014-06-01,DOLRTREE 2789 00027US,887,Dollar Tree,DLTR
2016-07-01,DOLLAR GENERAL #16524,437,Dollar General Corporation,DG
2014-12-01,MCDONALD'S F16633,611,McDonalds Corporation,MCD
2015-01-01,SUPERCUTS 8,692,Supercuts,RGS
2014-08-01,CBANKS #4104,3788,Christopher & Banks,CBK
2015-01-01,LOWES #01629*,17975,Lowe's,LOW
2016-01-01,OLIVE GARDEN 400044826,763,Olive Garden,DRI
2015-12-01,BARNES & NOBLE #2252,16447,Barnes & Noble Booksellers,BKS
2016-01-01,DENNY'S #6013,819,Denny's,DENN
2015-01-01,WM SUPERCENTER #5230   SACRAMENTO   CAUS,1076,"Wal-Mart Stores, Inc.",WMT
2015-08-01,CASEYS GEN STORE 1762,1378,"Caseys General Stores, Inc",CASY
2015-09-01,RITE AID STORE - 5569,4580,Rite Aid,RAD
2015-08-01,DRESSBARN #778,2400,dressbarn,ASNA
2015-08-01,WM SUPERCENTER #5658,9530,"Wal-Mart Stores, Inc.",WMT
2013-12-01,QDOBA MEXICAN GRILL-576,1092,Qdoba Mexican Eats,JACK
2014-12-01,DOMINO'S 4517,389,"Domino's Pizza, Inc.",DPZ
2016-06-01,CHIPOTLE 1320,1438,Chipotle,CMG
2015-02-01,BASKIN #350588     Q35,574,Baskin-Robbins,DNKN
2014-04-01,TURKEY HILL #0160  Q69,3424,Turkey Hill,KR
2016-02-01,WALGREENS #12510,11814,Walgreens,WBA
2015-07-01,FOOD LION #2519,10199,Food Lion,AD-AMS
2015-08-01,OUTBACK 1941,2404,Outback Steakhouse,BLMN
2016-04-01,MCDONALD'S F817,166,McDonalds Corporation,MCD
2014-08-01,STARBUCKS #10618 AUUS,76,Starbuck's,SBUX
2014-04-01,FREDS         00012732,5075,"Fred's, Inc.",FRED
2016-04-01,OFFICEMAX/OFFICEDEPT#3360,1360,Office Depot,ODP
2016-04-01,OFFICEMAX/OFFICEDEPT#3360,1360,OfficeMax,ODP
2016-05-01,PAPA JOHN'S #00459,288,"Papa John's International, Inc.",PZZA
2014-10-01,THE HOME DEPOT #6986,99235,Home Depot,HD
2014-07-01,MCDONALD'S F11250,1308,McDonalds Corporation,MCD
2015-06-01,RITE AID STORE  11106,1547,Rite Aid,RAD
2013-12-01,APPLEBEES 750549833338,8174,Applebee's Neighborhood Bar & Grill,DIN
2014-09-01,GIANT 0790,11867,Giant,AD-AMS
2015-09-01,RAINBOW #1167,1049,Rainbow,SVU
2015-09-01,0303 PLANET FITNESS,443,Planet Fitness,PLNT
2014-10-01,BIG LOTS STORES - #1505,450,"Big Lots, Inc.",BIG
2014-07-01,PF ANCHORAGE,413,Planet Fitness,PLNT
2014-05-01,ADVANCE AUTO PARTS #8102,411,Advance Auto Parts,AAP
2015-12-01,WAL-MART #1390,76402,"Wal-Mart Stores, Inc.",WMT
2015-07-01,FOODSCO FUEL #1779,42924,Foods Co.,KR
2014-10-01,SONIC DRIVE IN #4944,457,Sonic Corp.,SONC
2016-04-01,TACO BELL #16048   QPS,2409,Taco Bell,YUM
2015-12-01,HILTON GARDEN INN EDEN,3775,Hilton Garden Inn,HLT
2015-05-01,TARGET        00021618,4886,Target Corporation,TGT
2015-10-01,OFFICE DEPOT #447,7538,Office Depot,ODP
2016-05-01,EXPRESS#1752,11048,Express,EXPR
2016-06-01,MCDONALD'S F12105,354,McDonalds Corporation,MCD
2016-06-01,CHIPOTLE 0372,6430,Chipotle,CMG
2014-12-01,BONEFISH 0702,8762,Bonefish Grill,BLMN
2015-10-01,IHOP #003,1224,IHOP,DIN
2016-03-01,JACK IN THE BOX #0490,1390,Jack in the Box Inc.,JACK
2014-08-01,KROGER #408,92220,Kroger,KR
2014-08-01,KROGER #408,92220,Kroger Fuel,KR
2014-04-01,ROSS STORES #1059,481,"Ross Stores, Inc.",ROST
2015-07-01,VANS #0298,5669,Vans,VFC
2014-11-01,MCDONALD'S F8143,652,McDonalds Corporation,MCD
2013-11-01,MARSHALLS #439,5114,Marshalls,TJX
2015-09-01,WENDY'S #80,573,Wendy's,WEN
2015-01-01,TACO BELL #21131,630,Taco Bell,YUM
2016-07-01,KROGER #444,42022,Kroger Fuel,KR
2016-07-01,KROGER #444,42022,Kroger,KR
2015-11-01,TACO BELL #69,1692,Taco Bell,YUM
2016-01-01,SONIC DRIVE IN #3258,354,Sonic Corp.,SONC
2015-02-01,WENDY`S OLD FASHIONED HAM,1597,Wendy's,WEN
2016-05-01,SONIC DRIVE IN #1090,836,Sonic Corp.,SONC
2014-10-01,TOWNEPLACE SUITES CHATTAN,2155,TownePlace Suites,MAR
2014-02-01,JACK IN THE BOX #0488,177,Jack in the Box Inc.,JACK
2015-09-01,ROSS STORE #599,10549,"Ross Stores, Inc.",ROST
2014-08-01,T J MAXX #1327,4782,T.J. Maxx,TJX
2014-06-01,PIZZA HUT 26429,559,Pizza Hut,YUM
2013-12-01,IHOP #951,1317,IHOP,DIN
2014-08-01,JCPENNEY 2883,11365,"J.C Penney Company, Inc.",JCP
2016-04-01,CVS/PHARMACY #06420,3292,CVS Pharmacy,CVS
2015-10-01,CHEDDAR'S #580,3380,Cheddar's Scratch Kitchen,DRI
2014-07-01,TACO BELL #17489,206,Taco Bell,YUM
2015-11-01,CVS/PHARMACY #02210,6721,CVS Pharmacy,CVS
2014-07-01,JCPENNEY 0643,19612,"J.C Penney Company, Inc.",JCP
2016-02-01,BEST BUY      00003038,3662,Best Buy,BBY
2014-09-01,THE CHILDRENS PLACE #1041,1071,"Children's Place, Inc.",PLCE
2014-04-01,WENDYS #1911,383,Wendy's,WEN
2014-06-01,MICHAELS STORES 4742,1585,"Michaels Cos., Inc.",MIK
2015-04-01,CHILI'S #502,1807,Chili's Grill & Bar,EAT
2016-02-01,DENNY`S #6677,3187,Denny's,DENN
2014-07-01,EVANSVILLE COURIER,232,Evansville Courier & Press,GCI
2015-08-01,OLD NAVY US 6509,3961,Old Navy,GPS
2014-06-01,SKECHERS-USA #393,1422,"Skechers U.S.A., Inc. Class A",SKX
2014-06-01,MCDONALD'S F31357,339,McDonalds Corporation,MCD
2016-04-01,DOMINO'S 7387,1157,"Domino's Pizza, Inc.",DPZ
2014-05-01,APPLEBEES 772662277264,935,Applebee's Neighborhood Bar & Grill,DIN
2015-01-01,WAL-MART #3072,8644,"Wal-Mart Stores, Inc.",WMT
2015-01-01,WAL-MART #3072,8644,"Wal-Mart Stores, Inc.",WMT
2016-02-01,MCDONALD'S F7182,1664,McDonalds Corporation,MCD
2016-06-01,MCDONALD'S F15237,420,McDonalds Corporation,MCD
2014-02-01,AUTOZONE #4303,4465,Autozone,AZO
2016-06-01,DUNKIN #310428       Q35,292,Dunkin' Donuts,DNKN
2014-02-01,WAL-MART #5458,69412,"Wal-Mart Stores, Inc.",WMT
2015-03-01,TACO BELL 26783,544,Taco Bell,YUM
2015-06-01,WALGREENS #0295,359,Walgreens,WBA
2014-12-01,SUPER 8 MISSOULA - BRO,1241,Super 8,WYN
2016-03-01,TACO BELL #030167,330,Taco Bell,YUM
2016-06-01,DOLLAR-GENERAL #4198,401,Dollar General Corporation,DG
2015-06-01,APPLEBEES ARDE18218206,4236,Applebee's Neighborhood Bar & Grill,DIN
2014-04-01,MCDONALD'S F12817,857,McDonalds Corporation,MCD
2016-07-01,FAMOUSFOOTWEAR#2287,586,Famous Footwear,CAL
2015-06-01,EMBASSY SUITES VALLEY FO,4106,Embassy Suites,HLT
2016-01-01,DUNKIN #354568       Q35,467,Dunkin' Donuts,DNKN
2016-04-01,CHILI'S FOWLER,4170,Chili's Grill & Bar,EAT
2016-07-01,CASEYS GEN STORE 2903,6474,"Caseys General Stores, Inc",CASY
2015-11-01,BURGER KING #4891  Q07,171,Burger King,QSR-TSE
2014-10-01,WALGREENS #6648,3379,Walgreens,WBA
2014-09-01,NORDSTROM DIRECT #080,6099,Nordstrom,JWN
2016-02-01,SONIC DRIVE IN #4985,944,Sonic Corp.,SONC
2015-03-01,WAL-MART #1244,28753,"Wal-Mart Stores, Inc.",WMT
2016-01-01,MARRIOTT HOTELS OMAHA,10130,Marriott Hotels,MAR
2014-01-01,OREILLY AUTO  00044404,1337,"O Reilly Automotive, Inc.",ORLY
2014-11-01,TACO BELL # 27775,18763,Taco Bell,YUM
2014-10-01,KMART 9513,1556,K Mart,SHLD
2014-10-01,KMART 9513,1556,K Mart,SHLD
2014-04-01,BED BATH & BEYOND #1064,2272,Bed Bath & beyond,BBBY
2015-02-01,TACO BELL 025500,1446,Taco Bell,YUM
2013-12-01,STARBUCKS #05321 ENCINITA,2085,Starbuck's,SBUX
2016-06-01,WALGREENS #1610,546,Walgreens,WBA
2014-10-01,MCDONALD'S F1708,163,McDonalds Corporation,MCD
2016-03-01,PANERA BREAD #601614,791,Panera Bread Company,PNRA
2015-01-01,CVS/PHARMACY #06149,613,CVS Pharmacy,CVS
2014-10-01,KIDS FOOT LOCKER 46761,1108,Kids Foot Locker,FL
2014-05-01,AMAZON SERVICES-KINDLE 866-216-1072  WA,288,Amazon,AMZN
2016-03-01,BIG LOTS STORES - #4237,2023,"Big Lots, Inc.",BIG
2014-11-01,JAMBA JUICE 532,362,Jamba Juice,JMBA
2014-11-01,0295 FOREVER 21,6442,FOREVER 21,Forever 21
2016-05-01,WALGREENS #10406,2125,Walgreens,WBA
2016-01-01,APPLEBEES 830364130305,1657,Applebee's Neighborhood Bar & Grill,DIN
2016-02-01,TRACTOR SUPPLY #1113,5885,Tractor Supply Company,TSCO
2014-01-01,BIG LOTS STORES - #183,841,"Big Lots, Inc.",BIG
2014-02-01,KOHL'S #0282,8283,Kohl's,KSS
2014-05-01,LOWES #00527*,24127,Lowe's,LOW
2014-05-01,TRACTOR-SUPPLY-CO #0447,2721,Tractor Supply Company,TSCO
2015-07-01,CVS/PHARMACY #09842,5012,CVS Pharmacy,CVS
2014-09-01,WALGREENS #3954,881,Walgreens,WBA
2015-02-01,KROGER FUEL #9677,6063,Kroger Fuel,KR
2014-11-01,CVS/PHARMACY #01951,583,CVS Pharmacy,CVS
2015-12-01,ADVANCE AUTO PARTS #59,2605,Advance Auto Parts,AAP
2014-07-01,EL POLLO LOCO 3429,637,"El Pollo Loco Holdings, Inc.",LOCO
2013-12-01,SUPERCUTS - VOT,963,Supercuts,RGS
2015-06-01,DUANE READE #14505,5444,Duane Reade,WBA
2015-12-01,SAVE A LOT #23885,2578,Save-A-Lot,SVU
2015-05-01,TRACTOR SUPPLY CO #1712,2458,Tractor Supply Company,TSCO
2015-12-01,STARBUCKS #10468 FLORENCE,1687,Starbuck's,SBUX
2014-03-01,WALGREENS #3397,107498,Walgreens,WBA
2014-02-01,LOWE'S #81,3422,Lowe's,LOW
2014-01-01,FAMOUS FOOTWEAR #142245,1843,Famous Footwear,CAL
2013-12-01,CARR'S RESTAURANT,3772,Carrs,Alberstons
2014-06-01,TRADER JOE'S #241  QPS,32971,Trader Joe's,Aldi
2015-01-01,WAL-MART #3501,13560,"Wal-Mart Stores, Inc.",WMT
2014-11-01,JACK IN THE BOX 5323,450,Jack in the Box Inc.,JACK
2014-12-01,RITE AID #6473,1266,Rite Aid,RAD
2016-02-01,MCDONALD'S F35500,877,McDonalds Corporation,MCD
2014-11-01,WM SUPERCENTER #1447,36302,"Wal-Mart Stores, Inc.",WMT
2014-08-01,AEROPOSTALE #446 1804 W MICHIGAN AVE,2921,Aeropostale,AROPQ
2015-03-01,OUTBACK 4112,2223,Outback Steakhouse,BLMN
2015-08-01,LOWES #00554*,6560,Lowe's,LOW
2015-11-01,DOMINO'S 4916,305,"Domino's Pizza, Inc.",DPZ
2014-05-01,#25  BRIO CROCKER PARK,1808,BRIO Tuscan Grille,BBRG
2015-06-01,WALGREENS #7168,8906,Walgreens,WBA
2014-10-01,SAFEWAY  STORE00019562,18069,Safeway,Alberstons
2014-01-01,KFC C002053   08620536,604,KFC,YUM
2015-03-01,BURGER KING #13955     LAKELAND     FLUS,203,Burger King,QSR-TSE
2016-03-01,DENNY S  6107,934,Denny's,DENN
2013-12-01,AUTOZONE #5439,1310,Autozone,AZO
2013-11-01,MCDONALD'S F34867,892,McDonalds Corporation,MCD
2016-06-01,AUTOZONE # 3717,2550,Autozone,AZO
2015-02-01,TACO BELL #029651,344,Taco Bell,YUM
2016-06-01,HYATT HOTELS SAN FRANCISC,117963,Hyatt,H
2016-04-01,QUIK STOP #0131    Q80,7479,Quik Stop,KR
2014-12-01,EXPRESS#0892,2372,Express,EXPR
2016-03-01,SONIC DRIVE IN #6135   DAYTON       OHUS,135,Sonic Corp.,SONC
2015-04-01,SONIC DRIVE IN #6289,241,Sonic Corp.,SONC
2015-04-01,AEROPOSTALE #606,1634,Aeropostale,AROPQ
2016-03-01,DRESSBARN  1017,1122,dressbarn,ASNA
2015-04-01,PIZZA HUT #184,1472,Pizza Hut,YUM
2013-11-01,PANERA BREAD #4646,455,Panera Bread Company,PNRA
2016-01-01,PANERA BREAD #601478,1491,Panera Bread Company,PNRA
2016-06-01,RED ROBIN GAS AND,2318,Red Robin Gourmet Burgers,RRGB
2016-05-01,TRADER JOE'S #027  QPS 02,2645,Trader Joe's,Aldi
2015-04-01,TIM HORTONS #915733,278,Tim Hortons,QSR-TSE
2014-01-01,MCDONALD'S F20716,4184,McDonalds Corporation,MCD
2015-07-01,LOFT OUTLET STORE #2913,8429,Ann Taylor Loft Outlet Analytics,ASNA
2015-07-01,AUTOZONE #1264,1415,Autozone,AZO
2014-08-01,MCDONALD'S F6864,419,McDonalds Corporation,MCD
2014-01-01,LOWES #02668*,4916,Lowe's,LOW
2016-07-01,SONIC DRIVE IN # 204,3084,Sonic Corp.,SONC
2015-03-01,WAL-MART #1245         LAKELAND     FLUS,7870,"Wal-Mart Stores, Inc.",WMT
2016-04-01,TACO BELL 000200023325,939,Taco Bell,YUM
2014-09-01,BARNES & NOBLE #2231,10650,Barnes & Noble Booksellers,BKS
2016-05-01,KOHL'S #0374,2305,Kohl's,KSS
2014-08-01,THE BUCKLE #070,5731,"Buckle, Inc.",BKE
2014-10-01,TARGET        00020198,37867,Target Corporation,TGT
2015-07-01,NATURALIZER OUTLET#96921,824,Naturalizer,CAL
2014-02-01,BON-TON-SELINSGROVE #0016,5273,"Bon-Ton Stores, Inc.",BONT
2016-01-01,WAL-MART #5335,10887,"Wal-Mart Stores, Inc.",WMT
2016-01-01,CHICO'S #583,1598,Chico's,CHS
2013-11-01,STARBUCKS #13417 PHILADEL,545,Starbuck's,SBUX
2015-07-01,DOLRTREE 3952 00039529,1097,Dollar Tree,DLTR
2015-02-01,DOLLAR-GENERAL #3405,1258,Dollar General Corporation,DG
2016-06-01,FOOD LION #0060,10507,Food Lion,AD-AMS
2016-04-01,BASKIN #361027 Q35,453,Baskin-Robbins,DNKN
2015-11-01,WAL-MART #4215,7684,"Wal-Mart Stores, Inc.",WMT
2013-11-01,PANERA BREAD #4433,2203,Panera Bread Company,PNRA
2014-08-01,POPEYES #10537,107,"Popeyes Louisiana Kitchen, Inc.",QSR-TSE
2014-08-01,POPEYES #10537,107,"Popeyes Louisiana Kitchen, Inc.",PLKI
2014-03-01,SAMSCLUB 6450 GAS,1546,Sam's Club,WMT
2014-04-01,BOB EVANS REST #0404,837,Bob Evans,BOBE
